event_year,event_month,event_dow,event_hour,event_type,division,apprehension_made,hood_140
2014,August,Monday,22,Suicide-related,D51,No,129
2015,January,Wednesday,4,Overdose,D31,No,133
2014,June,Monday,9,Overdose,D32,No,1
2015,June,Wednesday,16,Overdose,D53,No,87
2014,July,Monday,18,Suicide-related,D23,No,18
2015,February,Wednesday,1,Suicide-related,D54,No,137
2015,September,Friday,23,Overdose,D13,No,10
2014,April,Sunday,3,Overdose,D41,Yes,63
2015,November,Saturday,18,Person in Crisis,D53,No,138
2014,August,Saturday,5,Suicide-related,D14,No,84
2015,March,Monday,4,Suicide-related,D31,No,22
2015,December,Wednesday,15,Person in Crisis,D33,Yes,80
2015,August,Wednesday,18,Overdose,D12,Yes,51
2014,August,Wednesday,9,Suicide-related,D33,No,13
2015,August,Tuesday,0,Overdose,D11,No,73
2015,September,Sunday,8,Overdose,D22,No,13
2014,October,Tuesday,1,Suicide-related,D33,Yes,28
2015,January,Thursday,12,Person in Crisis,D33,No,1
2015,December,Sunday,18,Suicide-related,D31,Yes,92
2015,March,Wednesday,4,Suicide-related,D11,No,132
2014,October,Wednesday,2,Overdose,D41,No,57
2014,April,Friday,15,Overdose,D12,No,112
2014,May,Friday,17,Suicide-related,D55,No,42
2015,January,Thursday,19,Overdose,D53,No,62
2014,October,Tuesday,20,Person in Crisis,D11,No,83
2014,March,Saturday,0,Person in Crisis,D51,No,91
2014,November,Sunday,20,Suicide-related,D33,No,130
2014,November,Monday,15,Suicide-related,D11,No,134
2014,April,Monday,4,Suicide-related,D52,Yes,73
2015,June,Saturday,21,Person in Crisis,D11,No,2
2014,July,Thursday,20,Suicide-related,D22,No,134
2014,August,Monday,2,Suicide-related,D52,No,118
2015,October,Friday,18,Suicide-related,D31,No,39
2015,July,Wednesday,0,Person in Crisis,D53,No,102
2015,August,Wednesday,17,Person in Crisis,D22,No,123
2014,October,Tuesday,8,Overdose,D11,Yes,98
2014,March,Tuesday,1,Overdose,D51,Yes,33
2014,November,Tuesday,19,Overdose,D55,Yes,110
2014,February,Wednesday,17,Suicide-related,D42,No,138
2015,March,Wednesday,0,Person in Crisis,D14,Yes,124
2015,October,Tuesday,14,Overdose,D51,No,19
2014,February,Friday,3,Person in Crisis,D53,Yes,74
2015,July,Monday,8,Overdose,D31,No,89
2015,October,Saturday,0,Suicide-related,D14,No,47
2014,June,Tuesday,3,Overdose,D41,No,70
2015,November,Saturday,15,Person in Crisis,D41,Yes,95
2015,October,Friday,0,Suicide-related,D31,No,78
2014,November,Thursday,6,Suicide-related,D11,No,49
2015,June,Friday,17,Suicide-related,D23,No,82
2014,October,Wednesday,12,Overdose,D41,Yes,39
2014,July,Thursday,10,Person in Crisis,D31,Yes,38
2015,June,Friday,11,Overdose,D11,No,81
2014,February,Monday,21,Person in Crisis,D11,No,120
2014,January,Saturday,22,Overdose,D31,No,83
2015,March,Friday,16,Overdose,D55,No,34
2015,February,Wednesday,22,Person in Crisis,D22,No,139
2014,March,Sunday,8,Suicide-related,D54,No,44
2015,January,Thursday,17,Suicide-related,D54,No,35
2014,August,Thursday,5,Person in Crisis,D33,Yes,31
2014,November,Thursday,14,Person in Crisis,D11,No,71
2014,November,Thursday,3,Suicide-related,D55,No,51
2015,January,Tuesday,11,Person in Crisis,D54,No,79
2014,February,Sunday,23,Suicide-related,D54,No,71
2015,November,Tuesday,0,Person in Crisis,D31,No,38
2014,December,Thursday,18,Person in Crisis,D55,No,108
2014,December,Saturday,15,Suicide-related,D43,No,49
2015,December,Tuesday,9,Person in Crisis,D33,Yes,113
2015,November,Sunday,15,Person in Crisis,D12,No,120
2014,January,Tuesday,8,Overdose,D43,Yes,80
2015,November,Saturday,17,Overdose,D41,No,52
2015,March,Tuesday,8,Person in Crisis,D13,No,74
2015,May,Sunday,11,Suicide-related,D32,No,4
2015,February,Tuesday,1,Person in Crisis,D22,No,42
2014,January,Friday,23,Suicide-related,D31,No,34
2014,February,Monday,1,Overdose,D43,No,91
2014,July,Sunday,5,Overdose,D43,No,22
2015,January,Monday,2,Suicide-related,D53,No,18
2014,August,Thursday,22,Person in Crisis,D43,No,135
2015,February,Sunday,5,Person in Crisis,D52,No,123
2014,June,Wednesday,19,Person in Crisis,D51,No,87
2015,April,Saturday,13,Person in Crisis,D13,No,88
2015,August,Monday,9,Suicide-related,D22,No,10
2014,October,Wednesday,19,Suicide-related,D52,No,34
2015,February,Sunday,12,Suicide-related,D12,Yes,76
2014,January,Monday,11,Suicide-related,D42,No,18
2015,February,Tuesday,2,Suicide-related,D52,No,96
2014,December,Wednesday,19,Suicide-related,D12,No,91
2014,September,Sunday,20,Overdose,D14,No,64
2015,May,Sunday,0,Overdose,D14,No,113
2014,January,Wednesday,10,Person in Crisis,D31,No,84
2014,January,Friday,4,Suicide-related,D32,No,6
2015,October,Sunday,3,Overdose,D51,No,36
2014,May,Tuesday,1,Person in Crisis,D55,No,36
2014,August,Sunday,15,Suicide-related,D14,No,107
2015,October,Wednesday,2,Overdose,D23,No,87
2015,March,Tuesday,5,Suicide-related,D13,No,33
2015,February,Thursday,16,Person in Crisis,D12,No,81
2015,January,Thursday,21,Person in Crisis,D52,No,118
2015,December,Monday,14,Person in Crisis,D11,No,21
2014,November,Saturday,13,Overdose,D43,Yes,37
2014,May,Monday,12,Overdose,D43,Yes,120
2015,June,Friday,5,Person in Crisis,D13,No,60
2014,October,Thursday,15,Person in Crisis,D32,No,90
2014,August,Sunday,11,Suicide-related,D52,No,73
2015,July,Saturday,7,Overdose,D42,No,125
2015,May,Friday,8,Person in Crisis,D12,No,132
2015,June,Thursday,22,Suicide-related,D11,No,97
2015,October,Saturday,13,Person in Crisis,D13,No,6
2014,July,Tuesday,20,Person in Crisis,D32,No,29
2015,February,Tuesday,21,Person in Crisis,D33,Yes,140
2015,November,Sunday,19,Overdose,D33,No,3
2014,July,Sunday,15,Suicide-related,D53,No,32
2015,May,Thursday,22,Person in Crisis,D31,No,3
2014,August,Friday,13,Overdose,D42,No,11
2014,March,Thursday,2,Overdose,D52,No,114
2015,May,Tuesday,4,Overdose,D43,No,53
2014,September,Monday,20,Person in Crisis,D11,No,25
2015,January,Tuesday,8,Suicide-related,D51,No,61
2014,November,Thursday,5,Person in Crisis,D54,No,88
2015,June,Friday,15,Overdose,D52,Yes,133
2015,December,Thursday,2,Suicide-related,D51,Yes,72
2014,January,Thursday,16,Person in Crisis,D54,No,109
2015,June,Friday,15,Suicide-related,D33,No,108
2014,July,Wednesday,4,Person in Crisis,D54,No,17
2015,May,Thursday,14,Overdose,D55,No,82
2015,December,Thursday,2,Person in Crisis,D55,No,69
2014,September,Friday,0,Person in Crisis,D23,Yes,94
2015,January,Monday,10,Suicide-related,D55,No,26
2015,August,Friday,17,Suicide-related,D22,No,46
2015,December,Monday,15,Overdose,D14,Yes,59
2015,November,Saturday,0,Person in Crisis,D52,No,109
2015,December,Sunday,0,Overdose,D53,No,1
2014,July,Wednesday,22,Suicide-related,D12,No,54
2014,July,Wednesday,10,Suicide-related,D42,No,63
2014,March,Monday,8,Person in Crisis,D42,Yes,51
2015,August,Tuesday,7,Overdose,D43,No,92
2014,December,Tuesday,18,Suicide-related,D31,No,134
2015,May,Thursday,12,Suicide-related,D11,No,31
2014,August,Wednesday,23,Overdose,D52,No,123
2014,January,Sunday,11,Suicide-related,D54,Yes,63
2014,June,Thursday,2,Suicide-related,D32,No,5
2014,March,Tuesday,5,Suicide-related,D32,No,44
2014,November,Friday,22,Suicide-related,D42,Yes,42
2014,November,Thursday,8,Overdose,D43,No,106
2015,August,Friday,4,Suicide-related,D41,Yes,86
2014,April,Tuesday,0,Overdose,D12,No,120
2015,April,Monday,18,Suicide-related,D52,No,66
2015,June,Saturday,12,Suicide-related,D14,No,85
2014,December,Wednesday,20,Overdose,D43,No,98
2014,June,Thursday,1,Person in Crisis,D33,Yes,113
2015,October,Wednesday,13,Suicide-related,D41,Yes,2
2014,March,Friday,15,Person in Crisis,D23,Yes,83
2014,March,Thursday,13,Suicide-related,D11,No,21
2014,September,Wednesday,7,Person in Crisis,D32,No,51
2015,March,Sunday,15,Person in Crisis,D55,Yes,79
2014,November,Wednesday,19,Overdose,D12,No,13
2014,August,Friday,3,Suicide-related,D23,No,52
2015,July,Tuesday,7,Person in Crisis,D53,Yes,129
2015,November,Wednesday,8,Person in Crisis,D41,Yes,123
2014,November,Monday,23,Suicide-related,D12,No,69
2014,February,Friday,1,Overdose,D42,No,139
2014,August,Thursday,8,Person in Crisis,D55,No,120
2015,August,Sunday,20,Person in Crisis,D12,No,31
2014,April,Wednesday,9,Overdose,D33,No,17
2014,April,Friday,15,Suicide-related,D32,No,36
2015,June,Monday,18,Suicide-related,D31,No,77
2015,October,Sunday,2,Overdose,D52,No,117
2014,October,Saturday,1,Overdose,D14,No,3
2015,June,Monday,7,Suicide-related,D53,No,64
2015,September,Thursday,20,Person in Crisis,D12,No,138
2014,June,Wednesday,19,Suicide-related,D31,No,113
2015,February,Wednesday,20,Suicide-related,D22,No,134
2014,April,Monday,23,Suicide-related,D54,Yes,79
2015,March,Saturday,6,Person in Crisis,D51,No,2
2015,January,Saturday,9,Overdose,D14,No,99
2015,March,Saturday,6,Person in Crisis,D11,No,85
2015,July,Tuesday,4,Suicide-related,D12,No,49
2014,June,Thursday,4,Overdose,D31,No,9
2014,November,Monday,21,Overdose,D14,No,59
2015,May,Sunday,23,Suicide-related,D52,No,54
2014,December,Wednesday,17,Overdose,D32,No,77
2014,February,Thursday,7,Overdose,D33,No,107
2014,August,Monday,3,Person in Crisis,D32,No,69
2015,July,Tuesday,21,Overdose,D53,Yes,69
2014,January,Monday,20,Overdose,D43,No,18
2015,September,Sunday,22,Suicide-related,D33,No,11
2015,June,Tuesday,13,Overdose,D12,No,108
2015,August,Saturday,19,Person in Crisis,D55,No,66
2014,August,Thursday,3,Overdose,D23,No,91
2014,April,Wednesday,0,Person in Crisis,D22,No,115
2015,May,Saturday,21,Suicide-related,D51,No,33
2014,March,Tuesday,15,Overdose,D14,No,42
2015,June,Monday,8,Suicide-related,D14,No,92
2015,April,Monday,22,Suicide-related,D52,No,8
2014,March,Wednesday,17,Overdose,D13,Yes,97
2015,April,Friday,7,Overdose,D31,No,17
2014,May,Monday,16,Person in Crisis,D51,No,87
2015,October,Friday,5,Overdose,D12,No,109
2015,December,Tuesday,13,Person in Crisis,D13,No,73
2015,March,Saturday,19,Suicide-related,D12,No,23
2014,February,Friday,11,Person in Crisis,D41,Yes,48
2014,July,Sunday,22,Overdose,D12,No,95
2014,August,Saturday,5,Suicide-related,D23,No,109
2015,November,Wednesday,23,Person in Crisis,D53,No,92
2014,August,Saturday,12,Person in Crisis,D31,No,8
2014,December,Sunday,4,Person in Crisis,D41,Yes,75
2014,June,Wednesday,15,Person in Crisis,D32,No,88
2015,January,Friday,20,Person in Crisis,D53,No,62
2015,January,Monday,6,Overdose,D11,No,61
2015,April,Tuesday,2,Suicide-related,D22,No,81
2015,May,Monday,23,Suicide-related,D43,No,140
2014,September,Sunday,18,Person in Crisis,D51,No,46
2014,February,Wednesday,20,Person in Crisis,D23,No,45
2015,October,Wednesday,3,Overdose,D42,No,117
2015,June,Monday,18,Person in Crisis,D31,No,109
2015,February,Wednesday,14,Suicide-related,D55,Yes,5
2014,June,Wednesday,13,Suicide-related,D22,No,56
2014,December,Tuesday,1,Suicide-related,D54,Yes,31
2014,December,Friday,15,Overdose,D32,No,49
2014,December,Friday,12,Person in Crisis,D12,Yes,60
2015,April,Friday,11,Person in Crisis,D11,No,18
2014,April,Sunday,2,Suicide-related,D55,Yes,76
2014,November,Wednesday,3,Overdose,D31,Yes,24
2014,April,Monday,15,Suicide-related,D12,No,96
2015,March,Thursday,3,Suicide-related,D43,Yes,89
2015,February,Sunday,0,Suicide-related,D14,No,88
2015,October,Saturday,3,Person in Crisis,D52,No,33
2015,September,Tuesday,19,Person in Crisis,D51,Yes,124
2014,March,Wednesday,12,Suicide-related,D42,Yes,113
2014,August,Wednesday,14,Suicide-related,D12,No,17
2014,June,Wednesday,8,Overdose,D42,No,124
2015,July,Friday,21,Overdose,D51,Yes,117
2015,September,Friday,7,Overdose,D54,No,50
2014,June,Wednesday,10,Suicide-related,D13,No,32
2015,July,Friday,0,Person in Crisis,D41,No,19
2014,July,Wednesday,20,Suicide-related,D23,Yes,6
2014,May,Saturday,23,Overdose,D32,No,51
2015,October,Tuesday,10,Suicide-related,D43,No,120
2014,May,Tuesday,15,Person in Crisis,D22,No,44
2014,July,Tuesday,22,Person in Crisis,D54,Yes,35
2014,September,Wednesday,21,Suicide-related,D22,No,36
2015,August,Saturday,13,Suicide-related,D42,Yes,101
2014,June,Tuesday,23,Suicide-related,D14,No,65
2014,November,Saturday,8,Suicide-related,D33,Yes,117
2015,June,Saturday,7,Suicide-related,D23,No,40
2015,September,Saturday,5,Overdose,D42,Yes,58
2015,October,Tuesday,16,Suicide-related,D42,No,56
2015,April,Tuesday,4,Person in Crisis,D23,No,76
2015,January,Tuesday,6,Suicide-related,D41,No,87
2015,November,Saturday,6,Overdose,D11,No,73
2015,May,Saturday,5,Suicide-related,D23,No,9
2015,June,Saturday,6,Suicide-related,D55,No,124
2014,August,Friday,1,Overdose,D14,No,87
2015,June,Monday,9,Person in Crisis,D54,No,121
2014,May,Sunday,23,Person in Crisis,D13,No,62
2014,April,Thursday,17,Overdose,D55,No,100
2014,December,Saturday,23,Overdose,D42,No,122
2015,February,Friday,20,Suicide-related,D53,No,136
2014,March,Saturday,14,Person in Crisis,D51,No,25
2014,March,Tuesday,10,Overdose,D41,No,140
2015,March,Monday,8,Person in Crisis,D33,No,132
2015,February,Sunday,5,Person in Crisis,D13,No,133
2015,February,Wednesday,18,Person in Crisis,D42,Yes,23
2015,August,Wednesday,12,Person in Crisis,D33,No,75
2014,November,Monday,11,Suicide-related,D42,No,90
2015,August,Wednesday,21,Overdose,D42,No,127
2014,October,Saturday,23,Suicide-related,D14,Yes,124
2015,May,Tuesday,1,Person in Crisis,D31,No,46
2014,September,Thursday,1,Suicide-related,D13,No,134
2014,February,Wednesday,2,Person in Crisis,D54,No,80
2015,March,Saturday,20,Overdose,D32,No,93
2015,May,Monday,18,Suicide-related,D22,No,32
2015,June,Thursday,13,Person in Crisis,D54,No,26
2014,July,Saturday,20,Suicide-related,D52,No,3
2014,February,Wednesday,19,Suicide-related,D33,No,22
2014,May,Friday,17,Person in Crisis,D32,No,46
2015,June,Thursday,10,Overdose,D11,No,19
2014,February,Saturday,7,Suicide-related,D41,No,79
2015,December,Friday,23,Overdose,D42,No,115
2015,December,Monday,7,Overdose,D33,No,122
2015,May,Friday,2,Overdose,D13,No,43
2015,June,Thursday,15,Person in Crisis,D31,No,68
2015,February,Wednesday,2,Person in Crisis,D32,Yes,101
2014,February,Saturday,11,Person in Crisis,D12,No,23
2014,August,Friday,16,Person in Crisis,D14,No,58
2014,December,Tuesday,9,Suicide-related,D13,No,134
2014,October,Saturday,10,Overdose,D22,Yes,43
2014,November,Saturday,2,Overdose,D54,No,4
2014,March,Monday,21,Overdose,D11,No,49
2015,August,Sunday,6,Person in Crisis,D43,No,67
2015,July,Sunday,2,Person in Crisis,D53,No,61
2015,April,Sunday,20,Person in Crisis,D13,No,16
2014,November,Tuesday,14,Person in Crisis,D43,Yes,25
2015,October,Tuesday,12,Suicide-related,D53,Yes,117
2014,October,Thursday,17,Overdose,D11,No,71
2014,February,Thursday,19,Suicide-related,D23,Yes,42
2015,January,Thursday,11,Overdose,D23,No,27
2015,February,Wednesday,9,Suicide-related,D22,Yes,49
2014,August,Monday,7,Person in Crisis,D42,No,21
2015,May,Tuesday,15,Person in Crisis,D42,No,1
2015,April,Monday,21,Suicide-related,D42,No,24
2014,January,Tuesday,19,Suicide-related,D42,No,75
2015,May,Friday,2,Suicide-related,D14,No,99
2015,February,Saturday,2,Person in Crisis,D12,No,78
2015,January,Tuesday,19,Person in Crisis,D41,No,40
2015,November,Wednesday,10,Person in Crisis,D54,Yes,129
2015,July,Tuesday,15,Overdose,D51,No,29
2014,January,Sunday,10,Person in Crisis,D42,No,127
2015,August,Friday,3,Suicide-related,D55,No,83
2015,November,Friday,22,Suicide-related,D41,Yes,66
2014,April,Sunday,19,Suicide-related,D43,No,89
2015,April,Tuesday,14,Overdose,D23,No,95
2014,September,Monday,21,Overdose,D55,No,74
2014,June,Tuesday,5,Person in Crisis,D22,No,77
2014,March,Saturday,4,Suicide-related,D32,Yes,62
2014,June,Monday,18,Person in Crisis,D11,No,69
2015,July,Thursday,19,Person in Crisis,D42,No,63
2015,April,Thursday,9,Overdose,D32,Yes,75
2014,October,Thursday,15,Suicide-related,D31,Yes,10
2015,September,Monday,17,Suicide-related,D33,No,16
2014,March,Saturday,3,Person in Crisis,D53,No,138
2015,November,Friday,12,Suicide-related,D22,Yes,119
2014,December,Wednesday,12,Overdose,D13,No,110
2015,February,Friday,18,Person in Crisis,D42,Yes,84
2015,August,Friday,13,Person in Crisis,D13,No,130
2015,June,Thursday,8,Suicide-related,D31,No,101
2015,June,Sunday,2,Person in Crisis,D55,No,79
2015,March,Saturday,5,Person in Crisis,D42,No,25
2014,October,Friday,12,Person in Crisis,D54,No,18
2015,December,Wednesday,7,Suicide-related,D54,Yes,64
2015,April,Sunday,9,Suicide-related,D42,No,54
2015,December,Monday,18,Suicide-related,D23,No,39
2015,June,Sunday,18,Suicide-related,D14,Yes,118
2015,October,Thursday,7,Person in Crisis,D53,Yes,59
2014,October,Saturday,5,Overdose,D12,No,103
2014,September,Saturday,7,Suicide-related,D22,No,8
2014,December,Saturday,16,Suicide-related,D55,No,17
2015,July,Monday,9,Suicide-related,D32,No,57
2014,August,Wednesday,16,Suicide-related,D13,No,22
2015,January,Thursday,2,Person in Crisis,D14,No,85
2015,November,Monday,18,Suicide-related,D22,No,79
2015,May,Monday,14,Overdose,D33,No,20
2015,February,Wednesday,23,Overdose,D31,No,109
2015,May,Thursday,6,Person in Crisis,D31,No,85
2015,October,Sunday,1,Overdose,D33,No,103
2015,March,Wednesday,11,Person in Crisis,D51,No,126
2014,November,Tuesday,18,Suicide-related,D13,Yes,116
2014,September,Sunday,4,Overdose,D11,No,86
2015,July,Sunday,20,Overdose,D51,Yes,71
2014,May,Friday,22,Suicide-related,D14,No,2
2014,October,Friday,3,Overdose,D55,Yes,17
2015,July,Tuesday,2,Person in Crisis,D41,No,83
2014,January,Wednesday,1,Overdose,D41,No,14
2015,March,Saturday,16,Suicide-related,D12,No,11
2014,May,Tuesday,21,Suicide-related,D33,Yes,42
2015,May,Sunday,0,Overdose,D23,No,123
2014,June,Thursday,20,Person in Crisis,D54,No,108
2015,December,Monday,2,Person in Crisis,D14,No,26
2014,December,Thursday,13,Suicide-related,D54,No,8
2015,November,Wednesday,1,Overdose,D14,No,54
2015,November,Monday,22,Person in Crisis,D11,No,68
2015,February,Saturday,10,Suicide-related,D13,No,24
2014,March,Tuesday,21,Person in Crisis,D23,No,20
2015,April,Friday,16,Person in Crisis,D14,No,105
2014,September,Sunday,5,Suicide-related,D41,No,21
2015,October,Tuesday,12,Suicide-related,D33,No,88
2014,March,Monday,19,Overdose,D55,No,3
2015,May,Tuesday,11,Person in Crisis,D13,No,129
2014,February,Monday,12,Overdose,D51,No,15
2014,October,Saturday,22,Overdose,D54,No,132
2014,June,Tuesday,7,Overdose,D42,No,42
2014,October,Tuesday,18,Overdose,D31,No,135
2015,December,Monday,8,Person in Crisis,D11,No,109
2014,May,Friday,3,Person in Crisis,D55,No,70
2014,January,Sunday,9,Overdose,D23,No,83
2015,October,Sunday,23,Overdose,D13,No,139
2015,March,Thursday,23,Suicide-related,D11,No,71
2015,March,Tuesday,12,Suicide-related,D31,No,99
2014,April,Saturday,2,Overdose,D52,No,34
2014,March,Sunday,9,Overdose,D54,Yes,128
2014,October,Monday,21,Suicide-related,D51,No,102
2014,October,Wednesday,18,Suicide-related,D41,No,95
2015,August,Friday,3,Person in Crisis,D33,Yes,52
2014,March,Friday,16,Suicide-related,D22,No,64
2014,July,Sunday,21,Person in Crisis,D43,Yes,94
2015,January,Sunday,23,Person in Crisis,D13,No,93
2015,May,Tuesday,14,Overdose,D14,No,109
2015,May,Thursday,10,Person in Crisis,D23,No,45
2014,May,Tuesday,20,Person in Crisis,D32,No,42
2015,May,Wednesday,15,Overdose,D12,No,139
2015,April,Friday,13,Person in Crisis,D12,No,61
2015,February,Tuesday,17,Suicide-related,D14,No,40
2015,August,Tuesday,13,Overdose,D43,No,113
2014,April,Sunday,8,Overdose,D13,No,66
2014,February,Wednesday,2,Person in Crisis,D55,No,10
2014,May,Friday,21,Person in Crisis,D33,Yes,56
2015,July,Monday,16,Overdose,D42,No,122
2014,September,Monday,18,Person in Crisis,D31,No,140
2015,January,Friday,16,Suicide-related,D53,Yes,132
2014,January,Wednesday,22,Overdose,D42,No,79
2014,July,Saturday,5,Person in Crisis,D23,No,79
2014,June,Monday,16,Person in Crisis,D31,No,58
2014,February,Monday,6,Suicide-related,D51,Yes,5
2015,May,Saturday,3,Overdose,D54,No,34
2015,July,Friday,0,Suicide-related,D33,No,86
2014,July,Thursday,8,Person in Crisis,D55,No,127
2015,December,Tuesday,14,Suicide-related,D41,No,58
2014,September,Friday,9,Overdose,D11,No,132
2014,July,Saturday,7,Person in Crisis,D42,No,116
2014,November,Monday,20,Suicide-related,D54,No,113
2014,February,Sunday,22,Suicide-related,D23,No,87
2014,December,Saturday,2,Overdose,D51,No,124
2014,August,Friday,21,Person in Crisis,D14,No,118
2014,June,Wednesday,19,Person in Crisis,D42,No,108
2015,April,Monday,22,Overdose,D53,Yes,3
